tripduration,starttime
393,44:40.6
405,44:42.1
1113,44:49.1
698,45:16.7
895,45:18.7
741,45:19.2
740,45:25.7
158,45:28.5
277,45:35.2
2074,45:46.1
530,45:55.7
360,45:58.8
337,46:05.6
440,46:17.4
629,46:22.1
429,46:33.1
2357,46:38.0
284,46:43.2
839,46:44.8
145,47:03.0
1675,47:06.0
398,48:04.1
856,48:04.9
1143,48:28.8
369,49:01.2
159,49:13.4
431,49:15.0
190,49:18.4
723,49:20.2
961,49:43.4
548,49:58.3
976,50:02.9
410,50:50.0
2933,51:17.7
204,51:30.4
1316,51:30.8
2600,51:45.0
329,51:54.1
254,52:05.3
1140,52:07.7
1689,52:10.4
143,52:12.6
637,52:18.1
858,52:20.3
230,52:23.4
2569,52:36.9
229,52:45.1
733,52:47.7
410,53:15.0
2755,53:26.6
481,53:29.2
803,53:34.0
606,53:37.4
3865,53:48.6
2136,53:54.7
813,53:59.2
556,54:13.4
1441,54:44.7
352,54:58.1
540,55:04.6
189,55:07.6
526,55:17.4
365,55:35.4
771,55:37.2
777,55:41.2
737,55:46.8
1810,55:48.3
866,56:00.4
1564,56:14.9
601,56:41.7
374,56:44.5
1927,56:46.6
541,57:37.3
1913,57:47.7
368,57:51.6
719,57:59.3
296,58:03.7
1164,58:13.5
418,58:50.4
397,59:12.7
869,59:12.9
208,59:24.2
1527,00:13.7
797,00:32.0
300,00:58.8
771,01:11.4
444,01:58.5
494,02:00.5
949,02:15.9
845,02:16.8
300,02:21.3
139,02:22.7
589,02:38.9
814,02:40.7
246,02:42.5
606,02:45.2
648,02:46.5
601,02:54.8
1486,02:59.0
611,03:11.8
378,03:15.6
600,03:25.9
292,03:40.5
634,03:40.7
799,04:02.8
277,04:13.1
610,04:14.1
1042,04:20.2
2228,04:26.5
258,04:31.0
403,04:39.5
1907,04:51.3
540,04:57.8
78,05:29.2
861,05:47.3
495,05:53.6
1436,05:53.9
415,06:11.7
690,06:12.1
1271,06:29.8
462,06:32.0
7080,06:34.0
685,06:34.5
2239,06:57.7
1349,07:09.5
702,07:10.3
260,07:30.3
508,07:57.1
1119,08:04.4
476,08:05.3
526,08:08.4
759,08:21.0
454,08:21.1
1034,08:37.1
198,08:40.9
679,08:59.7
1178,09:01.6
1222,09:02.4
403,09:03.8
889,09:05.3
514,09:07.6
544,09:41.0
1180,09:56.0
662,09:58.9
350,10:07.9
823,10:15.3
1701,10:19.6
1250,10:24.8
1400,10:57.5
1095,10:57.5
169,11:15.7
569,11:26.1
865,11:30.6
551,11:31.2
1782,11:35.8
435,11:43.5
275,11:50.0
3267,12:07.0
499,12:14.4
742,12:23.0
505,12:31.2
760,12:35.3
631,12:42.9
581,12:47.9
382,12:56.9
793,13:11.5
1015,13:13.6
76,13:14.0
1053,13:15.9
1846,13:16.0
601,13:16.4
431,13:23.4
369,13:46.2
862,14:14.8
1818,14:19.3
1762,14:24.5
405,14:29.9
744,14:30.8
5261,14:35.4
607,14:41.1
398,15:07.3
492,15:12.9
3401,15:15.7
474,15:15.9
281,15:18.4
990,15:22.4
561,15:28.4
193,15:40.5
907,15:51.8
697,15:58.5
292,16:04.1
1627,16:10.4
657,16:14.9
348,16:17.1
1103,16:23.5
294,16:28.1
903,16:29.9
233,16:37.7
1602,16:43.1
298,16:44.6
479,16:50.6
170,17:12.9
687,17:13.2
1589,17:23.6
584,17:41.6
850,17:47.8
997,17:55.9
1226,18:14.0
1167,18:23.7
193,18:34.7
1219,18:38.0
637,18:47.0
1094,18:55.2
1390,18:58.5
355,19:00.0
1856,19:31.1
1303,19:33.5
595,19:43.4
838,19:57.0
408,19:57.9
71,20:04.7
945,20:08.1
853,20:08.2
1058,20:12.8
1636,20:13.1
720,20:15.5
1700,20:22.9
787,20:32.5
641,20:42.1
898,20:54.8
1219,21:17.4
2164,21:20.4
667,21:21.0
305,21:28.4
457,21:49.5
1268,22:02.7
752,22:06.7
941,22:14.6
429,22:16.5
1165,22:20.8
586,22:36.0
5634,22:36.8
1017,22:39.5
1645,22:51.1
1010,22:55.6
978,22:58.1
1302,23:10.9
545,23:22.5
618,23:42.6
1270,23:44.6
1383,24:16.0
707,24:21.2
299,24:38.0
586,24:38.6
817,25:01.7
1027,25:10.5
394,25:11.4
306,25:27.7
702,25:30.2
183,25:42.1
554,25:44.4
650,25:50.4
565,25:56.7
2272,26:03.5
1153,26:14.1
480,26:15.5
1134,26:30.6
107,26:31.8
443,26:38.9
1715,26:49.1
1321,26:49.6
550,26:56.0
396,26:58.5
741,27:01.8
1052,27:05.8
252,27:07.4
2587,27:11.6
378,27:43.3
639,27:45.8
390,28:00.3
896,28:06.4
1210,28:49.2
883,28:52.0
321,29:09.9
351,29:21.2
198,29:21.8
957,29:23.7
525,29:29.5
1047,29:35.7
276,29:43.1
330,29:48.8
402,29:51.1
783,29:57.3
460,30:19.7
609,30:23.1
697,30:34.4
1785,30:42.3
898,30:44.3
595,30:59.4
1958,31:14.0
672,31:24.5
969,31:27.6
835,31:33.0
884,31:42.1
1081,31:54.8
3510,32:06.2
456,32:23.1
912,32:23.4
790,32:37.6
619,32:41.1
644,32:54.3
425,32:56.0
1138,33:02.9
1408,33:14.0
732,33:22.3
792,33:40.2
1181,33:43.7
1475,33:44.9
794,33:49.6
708,33:56.3
775,33:59.8
858,34:02.5
386,34:03.8
775,34:04.2
522,34:04.7
722,34:09.4
343,34:10.6
715,34:10.9
767,34:14.3
800,34:19.0
238,34:23.6
251,34:25.6
3169,34:27.0
430,34:41.8
638,34:59.9
1546,35:01.8
3113,35:04.7
3127,35:22.5
3063,35:34.5
3058,35:47.7
504,35:53.2
287,36:07.5
260,36:08.5
1408,36:21.1
1365,36:36.5
486,36:37.6
1518,37:03.1
1510,37:03.6
724,37:05.1
1062,37:05.7
477,37:07.4
476,37:08.0
867,37:10.6
393,37:24.2
2120,37:27.4
1344,37:30.0
1301,37:40.3
116,37:42.4
159,37:44.3
267,37:50.9
259,38:06.0
863,38:32.1
2292,38:36.2
1987,38:36.3
512,38:46.0
680,38:47.6
1522,38:51.8
984,38:55.7
264,39:14.8
1021,39:45.0
235,39:45.7
1499,39:56.4
1390,39:58.7
1223,40:08.5
725,40:13.8
1067,40:33.0
1470,40:37.8
1190,40:44.7
779,40:49.3
738,40:50.4
1442,40:53.4
885,41:01.3
1324,41:23.9
1245,41:27.2
1237,41:27.7
1246,41:48.2
203,41:51.9
1313,41:54.3
313,41:54.5
1368,42:04.3
649,42:04.9
504,42:43.2
2799,43:06.5
296,43:09.8
1312,43:29.1
748,43:30.1
985,43:39.2
871,43:51.6
763,43:51.9
252,43:58.9
824,43:59.2
1980,44:18.2
1950,44:23.7
366,44:24.1
594,44:26.9
454,44:31.6
321,44:38.1
1134,44:52.5
1452,45:02.2
740,45:16.9
562,45:24.0
652,45:28.9
461,45:44.2
191,45:53.8
636,45:58.4
916,46:02.7
946,46:08.3
417,46:16.8
3251,46:23.8
472,46:32.9
1358,46:34.8
133,46:37.4
945,46:39.3
741,46:49.2
464,46:50.4
818,46:58.5
1184,47:17.4
1702,47:18.1
659,47:30.2
619,47:32.8
424,47:46.4
369,47:48.0
877,47:52.2
544,48:07.1
410,48:10.1
995,48:20.2
332,48:22.9
1050,48:27.0
1634,48:27.8
1305,48:33.0
1295,48:45.3
2456,49:00.8
228,49:14.4
822,49:19.9
419,49:29.0
712,49:42.4
352,49:58.7
657,50:14.4
256,50:19.3
745,50:20.4
684,50:43.3
362,50:52.7
3602,51:09.2
304,51:10.5
1731,51:31.9
409,52:04.5
337,52:26.2
733,52:36.6
554,52:44.6
1150,53:02.7
372,53:06.2
136,53:10.9
484,53:22.3
1109,53:26.3
982,53:35.8
307,53:41.5
781,53:41.9
502,53:46.4
1666,53:52.6
485,53:55.1
187,53:56.7
1167,54:09.4
405,54:18.2
370,54:20.3
267,54:24.8
2151,54:31.9
694,54:56.5
1462,55:22.6
996,55:37.2
2231,55:42.0
245,55:45.9
866,55:47.3
1209,55:59.8
905,56:17.4
1223,56:28.1
289,56:32.2
2493,56:53.7
592,57:00.0
1859,57:21.4
683,57:22.3
971,57:29.7
1041,57:30.1
281,57:44.6
465,58:04.9
734,58:23.5
347,58:25.9
927,58:27.0
1597,58:37.9
1620,58:39.8
458,58:40.7
481,59:08.6
629,59:16.1
1534,59:19.4
420,00:43.3
691,00:46.9
446,00:50.1
385,01:13.1
479,01:15.3
255,01:34.2
507,01:35.3
350,01:43.0
1456,01:51.1
348,01:51.5
2197,01:54.2
261,02:08.9
510,02:15.8
761,02:21.5
1537,02:22.3
468,02:23.9
636,02:29.2
1907,02:42.8
743,02:54.2
1337,02:54.9
971,02:55.6
2934,03:00.5
1171,03:08.5
1456,03:16.3
563,03:20.6
843,03:21.0
1643,03:33.9
1571,03:37.0
1592,03:37.2
379,03:40.4
208,03:46.7
493,03:47.9
2418,03:53.5
512,03:55.6
304,03:59.7
688,04:09.1
514,04:26.3
383,04:41.6
225,04:46.5
229,04:48.0
1899,04:48.1
225,04:48.5
392,04:49.6
684,04:50.0
285,04:52.8
688,04:57.4
1028,05:11.0
460,05:19.1
363,05:21.1
497,05:38.6
4194,05:40.2
747,05:41.2
1515,05:59.7
454,06:10.2
256,06:13.9
767,06:20.6
1394,06:52.7
961,06:54.7
630,07:00.0
1100,07:03.4
1919,07:10.2
1087,07:16.2
758,07:21.9
953,07:38.5
1038,08:05.4
1945,08:09.9
679,08:22.7
1574,08:26.7
1735,08:33.7
1163,08:39.5
262,08:46.1
350,08:48.5
310,08:57.2
574,08:57.5
559,08:59.0
553,09:05.4
882,09:07.0
736,09:07.0
780,09:09.6
400,09:22.7
693,09:23.0
393,09:36.1
772,09:48.0
823,09:50.2
535,09:54.2
414,09:54.3
1439,09:58.0
764,10:01.0
331,10:07.8
1290,10:18.6
510,10:18.7
113,10:25.6
990,10:26.1
563,10:28.5
986,10:32.9
1139,10:34.1
3875,10:47.5
1233,10:53.6
712,10:58.1
887,10:59.3
863,11:02.1
829,11:04.2
408,11:12.0
863,11:19.5
504,11:35.7
622,11:36.6
485,11:39.8
414,11:40.2
584,11:41.3
2067,11:43.6
217,11:44.0
2599,11:45.8
304,11:46.5
540,11:50.6
2381,11:57.9
1036,12:03.5
839,12:05.1
1019,12:07.2
1164,12:07.7
3641,12:09.9
385,12:29.3
1029,12:32.8
1230,12:47.8
828,12:49.4
1165,13:03.0
563,13:05.7
488,13:09.3
472,13:24.0
1222,13:29.9
356,13:34.0
345,13:46.3
3931,14:03.5
3913,14:16.9
1055,14:19.1
275,14:22.1
1213,14:24.9
443,14:30.9
1464,14:40.9
1264,15:01.6
975,15:04.7
642,15:17.2
427,15:17.6
1314,15:21.2
352,15:33.3
74,15:34.5
950,15:36.5
2937,15:36.7
76,15:37.9
680,15:41.5
632,15:43.6
679,15:58.3
1006,16:05.0
1054,16:08.4
773,16:08.5
498,16:09.2
1081,16:31.2
925,16:34.4
174,16:52.5
244,16:53.9
442,17:01.3
395,17:18.4
346,17:44.7
720,17:55.9
226,18:03.6
234,18:05.6
768,18:09.2
1546,18:23.8
1105,18:28.9
379,18:37.2
1312,18:40.7
1096,18:42.8
526,18:42.8
738,19:03.3
1083,19:28.6
881,19:28.6
413,19:30.1
2314,19:35.5
769,19:43.9
390,19:49.3
602,19:53.3
992,19:53.6
380,20:08.2
81,20:14.0
667,20:20.5
670,20:23.1
897,20:25.4
493,20:30.0
264,20:36.3
1173,20:43.2
167,20:47.9
638,20:57.6
879,21:04.4
810,21:07.8
1139,21:11.8
978,21:14.9
1841,21:40.2
1613,22:02.2
1039,22:04.6
825,22:08.5
664,22:09.2
562,22:13.0
1784,22:27.2
290,22:32.2
1492,22:35.6
475,22:36.8
3193,22:39.1
1087,22:42.3
3189,22:43.0
274,22:44.2
444,22:46.8
1950,22:51.6
539,22:56.3
1469,22:56.8
1459,23:03.9
1230,23:04.5
1719,23:13.6
165,23:14.0
426,23:21.5
481,23:22.0
689,23:22.3
1431,23:22.9
800,23:22.9
418,23:39.1
360,23:44.7
677,23:52.4
367,24:02.7
632,24:26.9
715,24:33.6
598,24:38.8
305,24:45.7
496,24:47.8
939,24:50.3
559,24:57.2
309,24:58.3
1211,25:03.6
971,25:09.9
1264,25:29.9
272,25:32.4
691,25:33.0
1502,25:34.6
268,25:37.3
1218,25:45.9
1115,25:46.5
372,25:54.7
237,25:57.3
340,25:59.9
285,26:11.1
899,26:18.3
3952,26:20.8
367,26:24.0
592,26:25.7
925,26:35.0
1715,26:58.0
276,27:13.2
599,27:18.5
951,27:32.7
550,27:37.5
692,27:44.2
2576,27:48.6
255,27:53.4
465,27:54.9
513,28:05.7
2549,28:19.1
483,28:37.7
360,28:38.7
1079,28:41.0
512,29:00.0
380,29:00.1
292,29:16.2
1095,29:16.3
957,29:24.3
1496,29:31.6
701,29:47.6
1468,29:54.1
338,29:57.5
191,30:08.0
832,30:20.6
536,30:25.1
787,30:28.2
978,30:28.8
363,30:35.6
802,30:45.6
578,30:49.2
498,30:51.5
840,30:59.9
765,31:27.3
781,31:31.2
2001,31:32.0
246,31:35.2
1142,31:39.8
1823,31:50.1
1638,31:50.3
646,31:52.4
942,31:55.3
338,32:00.2
1563,32:12.8
787,32:13.3
607,32:13.6
664,32:14.1
1800,32:24.3
794,32:24.8
332,32:27.7
466,32:38.1
2902,32:43.5
997,32:46.4
344,32:47.8
614,32:48.6
275,32:49.3
330,32:51.2
290,33:06.5
635,33:17.3
302,33:27.2
886,33:27.5
720,33:32.1
932,33:36.2
969,33:37.2
460,33:49.0
1057,33:51.6
648,33:59.3
768,34:02.6
4122,34:05.5
837,34:12.8
878,34:13.7
510,34:14.2
218,34:30.0
1518,34:31.8
621,34:33.3
1140,34:37.1
909,34:38.3
107,34:38.6
118,34:40.1
839,34:45.9
1007,34:46.6
1009,35:04.1
563,35:05.0
1121,35:05.8
180,35:13.6
2382,35:54.2
669,35:54.4
388,35:54.6
346,35:54.7
6256,36:01.2
418,36:10.8
401,36:12.1
1484,36:28.6
508,36:29.3
5123,36:29.3
317,36:30.7
425,36:34.6
518,36:34.8
364,36:40.2
538,36:40.4
662,36:49.5
1958,36:56.5
738,37:17.0
863,37:21.9
1570,37:35.1
435,37:36.0
701,37:43.9
862,37:52.2
237,37:59.5
773,38:13.4
437,38:14.1
296,38:14.5
609,38:28.1
665,38:28.2
116,38:29.7
504,38:43.6
174,38:46.4
449,38:47.4
310,39:02.2
373,39:10.5
493,39:11.0
345,39:14.6
272,39:23.7
1332,39:36.7
766,39:43.9
1136,39:58.5
940,40:04.4
551,40:06.5
684,40:19.5
138,40:24.2
624,40:29.7
1286,40:40.6
470,40:53.3
636,40:57.9
499,40:59.6
460,41:04.7
1298,41:07.8
487,41:10.9
133,41:27.6
666,41:33.2
122,41:34.6
874,41:41.2
750,41:43.2
1431,42:04.3
802,42:22.1
3547,42:27.7
741,42:31.8
498,42:34.5
2425,42:37.4
507,42:41.7
1076,42:44.7
2624,42:46.6
645,42:47.7
271,42:55.7
2120,43:15.4
333,43:21.3
532,43:27.1
599,43:47.7
939,43:55.5
1963,44:12.9
1272,44:16.8
851,44:17.7
1744,44:21.9
828,44:23.9
976,44:25.1
274,44:45.7
1960,45:03.3
748,45:08.6
229,45:08.9
894,45:11.1
1532,45:20.8
210,45:27.4
1088,45:35.3
389,45:40.8
365,45:59.2
483,46:00.9
471,46:11.5
260,46:19.2
2255,46:26.0
857,46:32.2
675,46:34.7
881,46:37.0
954,46:37.1
2203,46:41.3
324,46:48.5
1149,46:51.9
365,46:53.6
363,46:56.3
698,46:58.8
2372,47:25.1
1534,47:25.4
419,47:26.7
1484,47:33.6
236,47:48.8
749,47:54.2
186,47:54.4
64,47:56.1
1066,48:03.2
2371,48:03.9
376,48:10.1
276,48:15.5
2322,48:24.5
475,48:31.1
675,48:43.0
9856,48:45.9
423,48:58.8
1528,49:00.6
72,49:10.2
191,49:10.5
867,49:11.2
185,49:16.6
995,49:28.9
672,49:32.4
946,49:33.4
1745,49:50.2
1274,49:54.4
1723,49:58.9
1190,50:01.9
450,50:04.6
132,50:04.9
510,50:06.4
638,50:08.0
351,50:09.5
619,50:14.0
1238,50:21.3
1344,50:22.2
945,50:34.2
1563,50:39.9
348,50:42.4
804,50:45.2
1308,50:46.7
762,50:58.7
1136,51:02.8
1338,51:18.6
279,51:25.2
1468,51:32.3
558,51:32.6
784,51:34.2
341,51:43.6
533,51:52.1
822,51:52.3
3062,51:58.1
647,51:59.7
1232,52:04.7
1216,52:17.9
737,52:21.8
881,52:38.0
555,52:40.1
351,52:48.0
2310,52:51.2
1246,53:11.3
501,53:25.3
359,53:27.1
1143,53:42.9
429,53:48.8
868,53:50.3
511,54:00.6
1770,54:03.1
1735,54:15.9
1246,54:16.1
350,54:19.2
894,54:26.3
850,54:32.1
900,54:34.2
366,54:40.4
1091,54:41.7
392,54:52.7
1820,54:59.5
854,55:11.7
1263,55:13.7
1010,55:14.2
710,55:21.2
914,55:39.8
832,55:46.0
1391,55:51.8
704,55:57.2
290,55:59.8
505,56:02.0
403,56:08.6
1675,56:13.9
338,56:16.6
1472,56:18.3
730,56:33.9
1089,56:50.3
669,56:54.6
540,56:55.0
360,56:55.4
658,56:58.8
974,56:59.9
1139,57:00.0
2487,57:04.8
463,57:07.7
440,57:09.3
1914,57:12.5
2468,57:24.6
1019,57:32.7
647,57:37.8
2726,57:38.1
1628,57:40.0
363,57:42.6
555,57:53.0
373,57:56.2
991,58:07.9
309,58:11.9
2059,58:16.6
602,58:22.6
795,58:32.1
2453,58:33.7
497,58:33.8
1324,58:34.8
589,58:35.8
1168,58:46.0
1162,58:49.9
1664,58:55.7
984,59:03.0
317,59:10.9
662,59:12.9
2363,59:18.5
605,59:22.6
582,59:54.1
519,59:55.0
264,59:55.3
324,00:05.7
850,00:17.6
877,00:22.7
872,00:24.2
410,00:25.9
875,00:31.8
618,00:38.0
758,00:49.6
923,00:56.1
1944,01:07.8
698,01:12.6
2539,01:18.3
395,01:21.3
1197,01:29.3
4566,01:32.6
462,01:33.5
380,01:34.2
2466,01:38.7
951,01:42.2
3065,01:44.0
509,01:46.4
523,01:46.7
494,02:01.9
478,02:07.0
4033,02:11.8
665,02:16.5
2143,02:20.5
1173,02:21.3
516,02:26.5
1280,02:56.4
641,02:57.4
711,03:11.7
1026,03:15.2
2570,03:28.9
554,03:29.5
804,03:32.0
505,03:33.6
689,03:36.3
394,03:42.6
92,03:47.7
493,03:50.8
2388,03:54.9
474,03:55.3
1399,03:55.8
2317,04:10.0
1302,04:11.2
916,04:13.7
725,04:21.6
819,04:27.2
1425,04:30.2
1020,04:30.4
872,04:37.6
482,04:40.4
462,04:43.1
422,04:44.8
2267,04:46.1
2262,04:49.2
903,04:52.3
466,04:57.8
1476,05:01.5
548,05:12.1
1017,05:22.2
282,05:24.8
143,05:26.6
965,05:34.1
62,05:34.9
778,05:36.1
874,05:37.9
439,05:48.9
14718,05:52.5
762,05:52.7
1058,05:58.4
658,05:58.9
404,06:16.9
1200,06:25.7
591,06:25.8
250,06:31.2
1140,06:31.6
290,06:33.2
332,06:49.6
816,06:52.0
217,06:57.2
1186,07:01.0
768,07:06.5
752,07:07.4
276,07:12.4
929,07:14.0
265,07:30.8
731,07:30.9
5694,07:35.4
994,07:37.1
528,07:43.4
555,07:49.1
756,07:57.1
717,08:06.6
1801,08:19.4
507,08:21.0
1140,08:30.4
351,08:41.3
796,08:57.4
1121,09:03.8
1499,09:03.8
1265,09:04.1
941,09:11.1
425,09:16.8
771,09:19.7
1120,09:33.2
351,09:33.9
1891,09:38.9
371,09:47.5
588,09:56.4
761,10:04.7
642,10:21.7
731,10:23.8
526,10:27.3
785,10:33.2
1417,10:33.7
313,10:37.1
1872,10:38.1
2222,10:45.7
482,10:48.3
887,10:51.2
668,10:55.7
1222,11:02.9
797,11:04.1
296,11:11.3
258,11:36.0
574,11:37.6
731,11:58.4
109,12:17.3
1034,12:20.6
508,12:27.2
1249,12:38.8
803,12:48.8
1148,12:49.5
513,13:01.1
688,13:15.4
1538,13:25.4
331,13:32.7
1077,13:37.9
428,13:46.5
688,13:55.5
319,14:01.8
227,14:10.8
1067,14:34.7
179,14:40.8
434,14:41.4
6659,14:54.3
563,15:07.8
409,15:29.4
1143,15:35.5
1011,15:40.5
1588,15:50.6
317,15:54.9
233,16:08.5
620,16:08.8
442,16:20.4
432,16:22.3
621,16:29.9
65,16:32.4
1160,16:46.4
375,16:50.9
658,16:51.1
105,16:53.0
954,17:06.1
369,17:07.8
896,17:09.7
1258,17:12.7
1251,17:18.2
1090,17:19.3
839,17:22.1
1436,17:24.1
450,17:25.6
581,17:26.8
960,17:31.4
1304,17:32.6
588,17:33.1
413,17:45.1
685,17:48.8
825,17:55.8
1377,17:56.8
1417,18:05.1
1041,18:07.0
1339,18:09.1
859,18:16.6
743,18:22.5
972,18:25.4
449,18:34.7
1343,18:43.7
1240,18:44.5
508,18:44.9
1541,18:45.5
724,18:50.7
967,19:01.2
356,19:04.1
379,19:17.2
773,19:25.5
693,19:29.6
210,19:30.6
844,19:31.9
232,19:33.4
305,19:35.0
651,19:42.4
918,19:52.5
1646,19:53.2
479,19:55.2
477,20:02.9
1455,20:04.4
556,20:11.7
513,20:12.4
821,20:14.3
1747,20:16.6
577,20:19.1
1355,20:21.7
1608,20:33.8
310,20:38.3
1612,20:41.2
1594,20:46.4
421,20:49.3
788,20:54.9
285,20:55.2
361,20:57.1
1246,21:15.0
251,21:18.2
458,21:20.2
996,21:21.1
1760,21:29.3
700,21:50.5
616,21:55.9
145,22:04.9
858,22:18.1
301,22:25.6
296,22:36.5
481,22:52.6
292,23:12.8
1760,23:21.6
1718,23:21.7
505,23:22.9
2176,23:49.1
1736,23:50.0
287,23:52.2
1225,23:58.0
524,24:02.6
1197,24:07.4
366,24:24.7
367,24:38.0
239,24:39.9
440,24:57.0
733,24:57.7
387,24:59.1
491,25:07.6
330,25:12.6
1260853,25:15.2
1068,25:20.6
1025,25:51.2
1122,26:14.2
714,26:27.5
276,26:37.2
425,26:44.6
1044,26:47.0
234,26:54.2
2349,26:54.9
440,26:55.4
494,27:05.3
3737,27:07.2
615,27:12.6
755,27:14.8
999,27:26.1
653,27:27.2
1104,27:27.8
402,27:41.6
719,27:41.7
958,27:44.7
420,27:49.1
1780,27:55.4
1425,27:55.7
1920,28:02.4
1583,28:05.0
899,28:06.6
1592,28:09.9
960,28:18.1
554,28:20.9
695,28:30.1
3339,28:40.2
552,28:41.7
569,28:54.7
1819,28:55.1
737,29:01.9
3300,29:02.0
1024,29:05.0
1803,29:17.0
1971,29:17.6
1486,29:19.3
1965,29:21.5
1573,29:43.4
995,29:46.3
656,29:54.6
2168,30:09.2
1292,30:27.0
467,30:29.6
2236,30:38.7
408,30:46.4
342,30:48.7
785,30:50.5
804,30:56.5
1119,30:57.8
2197,30:59.3
1187,31:01.5
504,31:04.4
1232,31:08.8
1094,31:25.4
1589,31:27.2
703,31:33.9
1082,31:34.3
740,31:49.9
575,31:49.9
1056,31:51.6
330,32:02.4
728,32:04.4
740,32:09.0
553,32:11.5
829,32:15.8
351,32:22.9
743,32:23.0
287,32:28.9
3429,32:42.7
210,32:52.8
1056,33:01.4
320,33:06.5
2272,33:13.5
1308,33:19.3
388,33:19.5
1004,33:20.3
386,33:21.4
882,33:24.5
1432,33:40.4
330,33:47.1
807,33:49.1
681,34:15.8
556,34:16.2
1323,34:16.7
1192,34:18.7
517,34:21.1
1751,34:27.3
379,34:32.1
1052,34:34.0
151,34:36.0
1168,34:36.2
866,34:37.5
296,34:43.5
2281,34:48.8
830,34:57.1
896,35:03.6
762,35:09.7
2214803,35:11.7
653,35:15.4
485,35:22.8
373,35:42.9
2945,35:50.4
2920,35:54.5
467,36:00.8
230,36:06.3
513,36:17.4
681,36:23.5
1224,36:24.0
289,36:24.1
761,36:27.7
1146,36:35.6
1528,36:39.6
699,36:46.5
441,36:47.0
2148,37:00.4
948,37:14.4
2365,37:22.9
1895,37:24.0
601,37:24.0
1275,37:32.4
1367,37:32.7
992,37:43.6
793,37:53.5
385,38:09.5
990,38:18.6
1255,38:20.1
419,38:20.8
448,38:30.7
385,38:37.5
470,38:50.9
492,38:52.3
814,38:53.9
1019,38:54.9
342,38:55.8
302,38:57.3
589,38:58.1
861,39:03.3
367,39:12.2
1017,39:30.1
600,39:34.1
453,39:54.1
451,40:06.7
876,40:09.4
823,40:25.4
935,40:26.2
2222,40:28.1
1520,40:31.7
977,40:42.5
239,40:48.8
345,40:58.6
1232,41:02.9
485,41:06.8
2248,41:11.8
647,41:17.9
473,41:22.4
416,41:36.2
1157,41:39.0
309,41:58.6
625,41:59.4
1247,42:02.9
747,42:03.2
1159,42:16.7
621,42:24.5
1905,42:28.1
1844,42:31.4
2041,42:36.5
1040,42:39.7
464,42:41.3
347,42:43.1
1286,42:50.3
1871,42:59.3
286,43:04.6
412,43:23.0
199,43:25.6
534,43:33.8
1077,43:36.4
706,43:39.9
1694,43:58.3
1971,44:00.0
1284,44:00.4
1534,44:06.1
334,44:07.4
614,44:20.5
375,44:33.9
1864,44:37.9
2229,44:56.1
457,45:03.1
282,45:12.5
334,45:15.6
681,45:23.4
386,45:26.6
1040,45:31.6
731,45:43.1
1070,45:58.6
1115,46:03.0
1056,46:10.1
902,46:34.8
740,46:39.3
2100,46:45.6
545,46:47.4
713,46:48.2
519,46:54.7
543,47:08.6
765,47:11.2
566,47:11.5
1701,47:20.3
381,47:22.8
1402,47:30.6
918,47:35.3
8172,47:37.3
2414,47:37.8
686,47:43.2
2646,47:46.8
1823,47:47.8
1037,47:58.2
1018,47:59.1
138,48:00.8
541,48:02.2
377,48:12.4
512,48:20.5
466,48:23.8
2610,48:25.0
638,48:29.5
586,48:32.0
1007,48:41.9
2790,48:44.5
943,49:00.9
287,49:11.2
470,49:15.2
1246,49:28.0
473,49:29.0
1490,49:29.6
882,49:29.7
694,49:30.7
636,49:32.5
1198,49:55.3
719,50:26.8
1155,50:31.1
565,50:44.1
490,50:57.6
308,51:11.8
1104,51:14.7
2044,51:27.9
410,51:28.3
348,51:32.5
2121,51:33.8
475,51:35.4
235,51:41.7
363,51:47.3
915,51:47.4
334,51:48.5
260,51:49.7
325,51:50.0
1989,51:56.9
1614,52:07.0
912,52:25.0
1881,52:27.0
500,52:50.9
508,52:56.0
658,53:01.4
385,53:10.0
1505,53:49.2
302,54:08.1
2590,54:12.3
229,54:18.4
2404,54:26.0
1858,54:31.6
414,54:33.5
1135,54:34.2
396,54:36.5
576,54:44.9
577,54:49.7
292,54:56.1
233,55:01.3
1821,55:03.8
1296,55:07.7
875,55:08.0
253,55:13.1
157,55:15.3
2173,55:24.0
1707,55:25.3
462,55:38.3
1695,55:38.4
1156,55:41.9
1420,55:48.1
1699,55:48.6
221,55:52.0
457,56:02.1
1663,56:05.9
550,56:06.5
1066,56:16.6
2411,56:24.1
653,56:42.1
1715,56:46.4
1639,56:50.9
141,57:19.7
487,57:46.8
550,58:07.0
869,58:09.3
1043,58:25.3
711,58:26.5
846,58:29.3
1114,58:31.9
1231,58:33.7
1102,58:50.0
327,58:55.9
646,58:58.4
2473,59:02.8
971,59:08.0
521,59:17.0
641,59:18.1
557,59:19.6
1361,59:42.6
210,59:47.9
877,59:56.7
610,00:05.8
557,00:33.4
563,00:38.5
202,00:46.3
262,00:49.0
1107,00:51.7
687,00:54.9
474,01:06.1
247,01:13.9
1210,01:16.0
905,01:23.3
839,01:39.6
685,01:43.6
995,01:44.7
1174,01:47.3
689,01:47.7
839,02:02.8
180,02:09.9
401,02:12.9
1991,02:15.6
664,02:19.5
1048,02:20.2
1304,02:22.5
859,02:33.5
1027,02:37.5
1097,02:41.6
1956,02:43.8
1948,02:55.1
2364,02:56.6
1083,02:58.3
1933,03:04.3
